level,-kappa-0.01_pressure_bar,-kappa-0.01_theta_mean,-kappa-0.01_theta_std,-kappa-0.1_pressure_bar,-kappa-0.1_theta_mean,-kappa-0.1_theta_std,-kappa-1.0_pressure_bar,-kappa-1.0_theta_mean,-kappa-1.0_theta_std
84,1.6813413788523437,159.30222160041808,0.0463220435685235,1.6844979552742188,159.55100210151673,0.051458019484990576,1.6877470735148437,159.62117398216247,0.07534999622477263
85,1.5335941391726562,159.29378889694215,0.05019901473372632,1.5367552999429688,159.5394432458496,0.05349934468344162,1.5398578156679688,159.62456100975038,0.08055086652746966
86,1.3953558577304688,159.28720800956725,0.0551441102859942,1.3985020945,159.5288142954254,0.055374652548281,1.4014676557242187,159.62967263534546,0.08608793763344623
87,1.2662515783203125,159.28260319969178,0.06085564148430799,1.269364276764453,159.5189920540619,0.056990186351791414,1.2722019105902342,159.6363118977356,0.09193753690668106
88,1.1459109694007812,159.27968749908447,0.06728693767421311,1.1489726534207032,159.51035561302186,0.058129029721462576,1.1516906348558593,159.64373841789245,0.0978742229739284
89,1.0339686764972658,159.27764908454895,0.07489362438028374,1.0369632691503907,159.50200091522217,0.059444701607116325,1.0395688605523437,159.65111722694397,0.10398110515153089
90,0.9300644389921875,159.27720052246093,0.08309380445198215,0.9329774441726563,159.4949273839569,0.06025797868614225,0.9354765835902343,159.65782629188539,0.11000397418247387
91,0.8338428776558593,159.27727271522522,0.09371412933570276,0.836661017507422,159.486930102005,0.06195749350262466,0.8390588233683595,159.66392781677246,0.11730492187956204
92,0.7449541233558593,159.27963778060914,0.10275755558532967,0.7476654383601563,159.48195816978455,0.0629334045142328,0.7499658049179688,159.66934785736083,0.1251092487500275
93,0.6630541286816406,159.27709671363831,0.11222296925026141,0.6656465805070313,159.47058283279418,0.06430778768600194,0.6678538770843749,159.67178442970277,0.13413683746873722
94,0.5878065956892579,159.26962469940185,0.12105438579724097,0.5902694283529297,159.45387049705505,0.0662738584032775,0.5923864237169922,159.664306092453,0.14227087358508325
95,0.5188734116261718,159.24390248268128,0.13295654014073977,0.5211988904818359,159.4164439329529,0.071407303361017,0.5232228065978516,159.63264475120545,0.14737818298641295
96,0.45591690526894535,159.21877320518493,0.1484846259246597,0.45809890410722653,159.37612452682495,0.08253260078641739,0.4600258044570313,159.6040168788147,0.15717395994604985
97,0.3986104717072265,159.19557227180482,0.16428502608329043,0.40064390932265626,159.3362668598175,0.09170137534237051,0.40247263591816407,159.5791772179413,0.16771677887444628
98,0.34666262460449215,159.33761461982726,0.16968995895111408,0.3485465032951172,159.4768507221985,0.08598279953560331,0.3502828363525391,159.77314030525207,0.19328589847252772
99,0.29994298614326176,160.6701142867279,0.26572079394528175,0.3016746823383789,160.76794951660156,0.19251894078472798,0.3033674467383789,161.4016762725067,0.29870170917644084
