case,time_days,dtdz_1bar_K_per_km,dtdz_6bar_K_per_km,dtdz_30bar_K_per_km
$\nu=$100.0,2.3149274811921297,-1.5868704502896094,-1.5618411771761258,-1.6348795546948265
$\nu=$100.0,3.4723231336805553,-1.5827811360299144,-1.5606756988299788,-1.634014552182462
$\nu=$100.0,4.629719328703704,-1.5799878247401555,-1.5598144478665728,-1.633151006975906
$\nu=$100.0,5.787115523726852,-1.577841820973356,-1.5591374524309245,-1.6322876497342151
$\nu=$100.0,6.94451171875,-1.5758078085604212,-1.5585367131421777,-1.6314250793974023
$\nu=$100.0,8.101906828703704,-1.5735401091774512,-1.557941524307295,-1.6305637154974266
$\nu=$100.0,9.259302662037037,-1.5708548043421462,-1.5573138646228302,-1.6297007821912697
$\nu=$100.0,10.41669777199074,-1.5676801967166805,-1.556632788902902,-1.6288387085170928
$\nu=$100.0,11.574092158564815,-1.5640512655199632,-1.5558901338604914,-1.6279839139272125
$\nu=$100.0,12.731487268518519,-1.5599596244489047,-1.5550833396726234,-1.627120735606274
$\nu=$100.0,13.88902199074074,-1.5554256021051718,-1.5542128298278157,-1.6262616795515987
$\nu=$100.0,15.046416377314815,-1.5505198116242538,-1.553281906289473,-1.6254049517336655
$\nu=$100.0,16.20381076388889,-1.5453096769991932,-1.5522938116854172,-1.6245469793851286
$\nu=$100.0,17.361203703703705,-1.5398563066922355,-1.5512526512549352,-1.623692125080059
$\nu=$100.0,18.518598090277777,-1.5342144192925122,-1.5501627884417857,-1.622832799017433
$\nu=$100.0,19.675992476851853,-1.528429883714628,-1.549027536899409,-1.6219774199747783
$\nu=$100.0,20.833385416666665,-1.5225423085993193,-1.5478508699741573,-1.6211217624817442
$\nu=$100.0,21.99077980324074,-1.5165843737919675,-1.5466359957216378,-1.6202668288937703
$\nu=$100.0,23.148172743055557,-1.510583857498222,-1.5453856555789998,-1.6194147012806477
$\nu=$100.0,24.30556712962963,-1.5045618000559364,-1.5441032235439984,-1.618559285670599
$\nu=$100.0,25.463098958333333,-1.4985366774517093,-1.5427908023909394,-1.6177065352009126
$\nu=$100.0,26.62049189814815,-1.492524601353464,-1.5414513074596237,-1.6168545843593911
$\nu=$100.0,27.77788483796296,-1.4865360093861344,-1.5400867944873304,-1.6159996295184127
$\nu=$100.0,28.935277777777777,-1.4805812506413947,-1.5386985560957387,-1.6151510753851581
$\nu=$100.0,30.092670717592593,-1.4746665256865539,-1.5372893874920224,-1.6142983415727712
$\nu=$100.0,31.250063657407406,-1.4687987974614902,-1.5358601849360558,-1.6134466189476075
$\nu=$100.0,32.4074537037037,-1.462982193298173,-1.5344127620814445,-1.6125984644368254
$\nu=$100.0,33.56484664351852,-1.457219966438608,-1.532948273476851,-1.6117500406420084
$\nu=$100.0,34.722239583333334,-1.4515149874977364,-1.5314680826310714,-1.610899960836111
$\nu=$100.0,35.879632523148146,-1.445868398330636,-1.5299737187299953,-1.6100523865168581
$\nu=$100.0,37.03716435185185,-1.4402815939618026,-1.5284654508744488,-1.609204613666834
$\nu=$100.0,38.19455439814815,-1.4347299145238128,-1.5269449700928306,-1.6083515580082164
$\nu=$100.0,39.35194733796296,-1.429239370244825,-1.5254130733515612,-1.6075054266418944
$\nu=$100.0,40.50933738425926,-1.4238131225928812,-1.5238704883802767,-1.6066567597143242
$\nu=$100.0,41.666730324074074,-1.4184512044858668,-1.522317621665726,-1.6058102639139193
$\nu=$100.0,42.82412037037037,-1.4131528113012317,-1.520756078332805,-1.6049613711304036
$\nu=$100.0,43.981513310185186,-1.4079172724598752,-1.5191858010093278,-1.6041157071756862
$\nu=$100.0,45.13890335648148,-1.4027432240156765,-1.5176077398315064,-1.6032680859414459
$\nu=$100.0,46.29657407407407,-1.3976282751362081,-1.5160220447748507,-1.6024218620091908
$\nu=$100.0,47.45382523148148,-1.3925749112005188,-1.5144297710000572,-1.6015754148542396
$\nu=$100.0,48.61121527777778,-1.3875789718592006,-1.5128309171855936,-1.600730432646897
$\nu=$100.0,49.76860532407407,-1.3826402353268759,-1.5112266235591174,-1.5998867175296096
$\nu=$100.0,50.926001157407406,-1.3777569691988316,-1.509616085001631,-1.599036231917333
$\nu=$100.0,52.083391203703705,-1.3729282560756237,-1.5080011642187348,-1.5981919317305746
$\nu=$100.0,53.24078125,-1.3681531387153978,-1.5063827119746973,-1.5973441502856949
$\nu=$100.0,54.3981712962963,-1.3634297018751382,-1.5047607519600752,-1.5964980774133484
$\nu=$100.0,55.55556134259259,-1.3587572766448435,-1.5031342653359567,-1.595654902470092
$\nu=$100.0,56.71309027777778,-1.3541339140332815,-1.5015034184853275,-1.5948063825018632
$\nu=$100.0,57.87048032407407,-1.3495595901053195,-1.499869228538423,-1.5939626955586845
$\nu=$100.0,59.02787037037037,-1.3450325242269123,-1.4982312356456486,-1.5931136657592835
$\nu=$100.0,60.185260416666665,-1.3405520209422395,-1.49658968781002,-1.5922694671703057
$\nu=$100.0,61.342650462962965,-1.3361163259951387,-1.4949452529067293,-1.591422850779415
$\nu=$100.0,62.50004050925926,-1.3317250536917589,-1.4932976880155373,-1.5905752232097343
$\nu=$100.0,63.65743055555556,-1.327376896654697,-1.4916479008820054,-1.5897324966052875
$\nu=$100.0,64.81482060185185,-1.3230851793664204,-1.4899951760238754,-1.588885053131799
$\nu=$100.0,65.97234953703703,-1.31883572380752,-1.4883403371693513,-1.5880368001868859
$\nu=$100.0,67.12973958333333,-1.3146291040608173,-1.486683847149555,-1.587191545973904
$\nu=$100.0,68.28712962962963,-1.3104629571289221,-1.4850252089368963,-1.5863479098534086
$\nu=$100.0,69.44451967592593,-1.3063364109650875,-1.4833643347364007,-1.5854990036274978
$\nu=$100.0,70.60190972222222,-1.3022488485505423,-1.4817026072977089,-1.584655228636089
$\nu=$100.0,71.75929976851852,-1.298199096600351,-1.4800388720696882,-1.5838058895028635
$\nu=$100.0,72.91668402777778,-1.2941864838027874,-1.4783742129230444,-1.5829614517082529
$\nu=$100.0,74.07407407407408,-1.2902099721439158,-1.476708222951945,-1.5821143045745776
$\nu=$100.0,75.23160300925926,-1.2862684556061434,-1.4750406240637102,-1.5812669110314832
$\nu=$100.0,76.38899305555556,-1.282361763677447,-1.4733727372992436,-1.5804192690800059
$\nu=$100.0,77.54638310185184,-1.2784889152368004,-1.4717041637080623,-1.5795713806596159
$\nu=$100.0,78.70377314814814,-1.2746491971279537,-1.4700341218244974,-1.5787259022073041
$\nu=$100.0,79.8611574074074,-1.2708417241717997,-1.4683642113942978,-1.5778724687586063
$\nu=$100.0,81.0185474537037,-1.2670660661734718,-1.4666934334195214,-1.5770265959471843
$\nu=$100.0,82.1759375,-1.263321328130905,-1.465022343181857,-1.5761777906909262
$\nu=$100.0,83.33346643518519,-1.2596064850705646,-1.463350870763692,-1.5753315252632156
$\nu=$100.0,84.49085069444445,-1.2559217214917964,-1.4616791863167906,-1.5744799935623448
$\nu=$100.0,85.64824074074075,-1.2522662095563433,-1.4600074304619353,-1.5736282836510758
$\nu=$100.0,86.80563078703703,-1.2486392260986356,-1.458335963698231,-1.572780804270411
$\nu=$100.0,87.96302083333333,-1.2450397963115951,-1.4566641133951934,-1.5719315867929176
$\nu=$100.0,89.12040509259259,-1.241468201306084,-1.4549925747672832,-1.5710814510690063
$\nu=$100.0,90.27779513888889,-1.237923366513283,-1.453321213460038,-1.5702340485278463
$\nu=$100.0,91.43532407407407,-1.2344392874626327,-1.4516498323147433,-1.5693813844502684
$\nu=$100.0,92.59270833333333,-1.2309846814255339,-1.4499793002400363,-1.5685315805110278
$\nu=$100.0,93.75009837962963,-1.2275565510656947,-1.4483091527618632,-1.5676836821350435
$\nu=$100.0,94.90748842592592,-1.2241533403401692,-1.4466392086388433,-1.5668305163481786
$\nu=$100.0,96.06487268518518,-1.2207753800305257,-1.4449700680620838,-1.5659771776511369
$\nu=$100.0,97.22225694444444,-1.2174219523912553,-1.4433016344033145,-1.5651255815509548
$\nu=$100.0,98.37965277777778,-1.2140921344640287,-1.4416337657347296,-1.5642718575518217
$\nu=$100.0,99.53717592592592,-1.210785502626364,-1.4399666486881422,-1.5634211901113029
$\nu=$100.0,100.69456018518518,-1.2075025762946954,-1.4383004941700865,-1.5625671489905617
$\nu=$100.0,101.85195601851852,-1.204242152797688,-1.4366352363727677,-1.5617162274978933
$\nu=$100.0,103.00934027777778,-1.2010042141942354,-1.4349711985684148,-1.5608618692088558
$\nu=$100.0,104.16672453703704,-1.19778816368761,-1.433307678568862,-1.5600073366337956
$\nu=$100.0,105.3241087962963,-1.1945936953461098,-1.4316458837283266,-1.5591560185701867
$\nu=$100.0,106.48150462962963,-1.1914204132681583,-1.4299845253337837,-1.5582995028960727
$\nu=$100.0,107.63902777777778,-1.1882674885451805,-1.4283247321666115,-1.5574479624027076
$\nu=$100.0,108.79641203703704,-1.1851353200230164,-1.4266664152374995,-1.5565928298078846
$\nu=$100.0,109.95379629629629,-1.182023370533936,-1.425009010528985,-1.5557359516504667
$\nu=$100.0,111.11119212962963,-1.1789314230559687,-1.4233538858873391,-1.554875421217885
$\nu=$100.0,112.26857638888889,-1.1758586993570246,-1.421695824195937,-1.5540218663588155
$\nu=$100.0,113.42596064814815,-1.1728054633311509,-1.420040126871152,-1.5531646582331553
$\nu=$100.0,114.58334490740741,-1.169770866007197,-1.418385260736079,-1.552303705744931
$\nu=$100.0,115.74087962962963,-1.1667549160775204,-1.41673159818419,-1.551446347371234
$\nu=$100.0,116.89826388888889,-1.1637570078723023,-1.4150799015618798,-1.5505923788653742
$\nu=$100.0,118.05564814814815,-1.15910321807003,-1.413429758365102,-1.5497323622627275
$\nu=$100.0,119.21303240740741,-1.1526685430721073,-1.4117812157622998,-1.5488732217049388
$\nu=$100.0,120.37041666666667,-1.1462626301080603,-1.4101341337240207,-1.5480153290897491
$\nu=$100.0,121.5278125,-1.1398861734880574,-1.4084891590051747,-1.5471560649426308
$\nu=$100.0,122.68519675925926,-1.133538111860105,-1.4068459934521358,-1.5462928984111985
$\nu=$100.0,123.84271990740741,-1.1272175742415147,-1.405203846427926,-1.5454347107720554
$\nu=$100.0,125.00010416666667,-1.1209260512375556,-1.4035638203150258,-1.5445752432971707
$\nu=$100.0,126.15748842592592,-1.1146621747858572,-1.401925790100776,-1.5437106438672958
$\nu=$100.0,127.31487268518518,-1.1084261776380684,-1.4002899709625831,-1.542851085152952
$\nu=$100.0,128.47226851851852,-1.1022169635294075,-1.3986561740266352,-1.5419885530415156
$\nu=$100.0,129.62965277777778,-1.0960347709301297,-1.3970237406860595,-1.5411248031442706
$\nu=$100.0,130.78717592592594,-1.0898788075696362,-1.395393281364974,-1.540263993076744
$\nu=$100.0,131.9445601851852,-1.0837498539594839,-1.393765680517805,-1.5393990984526447
$\nu=$100.0,133.10194444444446,-1.0776473963677182,-1.3921400443505587,-1.538535119354045
$\nu=$100.0,134.25932870370372,-1.0715705157229016,-1.3905165567192177,-1.5376691757170373
$\nu=$100.0,135.41671296296298,-1.0655197048441494,-1.3888954154015085,-1.5368050420431885
$\nu=$100.0,136.5741087962963,-1.0594944010237182,-1.3872760179919286,-1.5359399354527488
$\nu=$100.0,137.73149305555555,-1.0534940456300503,-1.3856594861722058,-1.5350705363180968
$\nu=$100.0,138.8890162037037,-1.0475181956385107,-1.38404523963276,-1.5342053064921544
$\nu=$100.0,140.04640046296296,-1.0415678342248704,-1.3824329616127164,-1.5333400292287618
$\nu=$100.0,141.20378472222222,-1.0356423021277454,-1.380823051667031,-1.5324696219064085
$\nu=$100.0,142.36116898148148,-1.0297409059995306,-1.3792159534552224,-1.5316035383733249
$\nu=$100.0,143.51855324074074,-1.0238638436420875,-1.3776109208162781,-1.5307381554103083
$\nu=$100.0,144.6759375,-1.0180106670179063,-1.3760087316239609,-1.5298676433345921
$\nu=$100.0,145.83346064814816,-1.009652186620206,-1.3744088386049316,-1.5289970795171315
$\nu=$100.0,146.99085648148147,-1.0001488987108251,-1.372811352637548,-1.5281309640610687
$\nu=$100.0,148.14824074074073,-0.9906818706101865,-1.371216772842204,-1.5272603439178851
$\nu=$100.0,149.305625,-0.9812505611520261,-1.3696243050531056,-1.5263845903276405
$\nu=$100.0,150.46300925925925,-0.9718547585344651,-1.3680346583155052,-1.5255184569956315
$\nu=$100.0,151.6203935185185,-0.9624943079502758,-1.3664473752129256,-1.5246477296913035
$\nu=$100.0,152.77791666666667,-0.9531678162791768,-1.3648625584261298,-1.5237760563169447
$\nu=$100.0,153.93530092592593,-0.9438770307749669,-1.363280447310481,-1.5229052990327547
$\nu=$100.0,155.0926851851852,-0.9346209907487258,-1.361700818761747,-1.5220294088101887
$\nu=$100.0,156.25006944444445,-0.9253991978847873,-1.3601240311459941,-1.521153472023855
$\nu=$100.0,157.4074537037037,-0.9162115899034575,-1.3585496738992047,-1.520282248207235
$\nu=$100.0,158.56483796296297,-0.907057540123672,-1.3569779402258808,-1.5194107354956217
$\nu=$100.0,159.72222222222223,-0.8979372067087953,-1.3554092144282954,-1.518534752525347
$\nu=$100.0,160.87974537037036,-0.8888491767341078,-1.3538426052073236,-1.5176584806899485
$\nu=$100.0,162.03712962962962,-0.8797955987397683,-1.3522788920183002,-1.5167873122010653
$\nu=$100.0,163.19451388888888,-0.8707747390455488,-1.3507174849408283,-1.5159110702445517
$\nu=$100.0,164.35189814814814,-0.8617867002289604,-1.349158925078291,-1.5150348410983006
$\nu=$100.0,165.5092824074074,-0.8528311018939939,-1.34760292679666,-1.5141536680404986
$\nu=$100.0,166.66666666666666,-0.8439078273330399,-1.3460497555535775,-1.513277435274396
$\nu=$100.0,167.82418981481482,-0.8350154225286256,-1.3444993061463502,-1.5123962001436901
$\nu=$100.0,168.98157407407408,-0.8261560024045296,-1.342951986469631,-1.5115250127741215
$\nu=$100.0,170.13895833333333,-0.8173281624784042,-1.3414068480772339,-1.5106437367546404
$\nu=$100.0,171.2963425925926,-0.8085320994125986,-1.3398645316975109,-1.5097616907287925
$\nu=$100.0,172.45372685185185,-0.7997672216108177,-1.3383221756796244,-1.508884388997871
$\nu=$100.0,173.61111111111111,-0.7906347176820263,-1.3367818107778053,-1.5080021091048923
$\nu=$100.0,174.76863425925927,-0.7811542139671301,-1.3352431866999812,-1.5071247731143298
$\nu=$100.0,175.92601851851853,-0.7717096072629612,-1.333708064566315,-1.5062424430272958
$\nu=$100.0,177.0834027777778,-0.7623001168865229,-1.3321752164334895,-1.5053599673493567
$\nu=$100.0,178.24078703703702,-0.7529252230815218,-1.3306454791717046,-1.504477829905401
$\nu=$100.0,179.39817129629628,-0.7435846899701095,-1.3291184251306043,-1.5035955467483297
$\nu=$100.0,180.55569444444444,-0.7342773541732176,-1.3275936604380296,-1.5027081866519671
$\nu=$100.0,181.7130787037037,-0.7250053198527272,-1.3260719278207533,-1.5018307391594132
$\nu=$100.0,182.87046296296296,-0.715767120988443,-1.3245530361723592,-1.5009436860624221
$\nu=$100.0,184.02784722222222,-0.7065622350042786,-1.3230372094236476,-1.5000567088737213
$\nu=$100.0,185.18523148148148,-0.6973908875563857,-1.3215242910811391,-1.499174155748017
$\nu=$100.0,186.34261574074074,-0.6882528576591709,-1.3200142096346767,-1.4982872593854468
$\nu=$100.0,187.5001388888889,-0.6791463944692088,-1.3185065478518867,-1.4974000125665188
$\nu=$100.0,188.65752314814816,-0.6700740515117545,-1.317001834064268,-1.496517870504055
$\nu=$100.0,189.81489583333334,-0.6610343624532209,-1.3154999384590413,-1.4956306524774543
$\nu=$100.0,190.9722800925926,-0.6520267877753637,-1.3140009389181844,-1.4947439542853616
$\nu=$100.0,192.12966435185186,-0.6430510748924108,-1.312504651216482,-1.4938613401954348
$\nu=$100.0,193.28704861111112,-0.6341079173842351,-1.3110117292960384,-1.492969640734898
$\nu=$100.0,194.44458333333333,-0.6251952229711969,-1.3095210773424948,-1.4920825026578022
$\nu=$100.0,195.6019675925926,-0.6163147175831059,-1.3080333321333093,-1.4911953829749085
$\nu=$100.0,196.75932870370372,-0.6074657916341482,-1.306548841192816,-1.4903082739856464
$\nu=$100.0,197.91671296296298,-0.5986483453529965,-1.3050671981387612,-1.4894167676268615
$\nu=$100.0,199.07409722222224,-0.5898615764599119,-1.3035885844156296,-1.4885297146753054
$\nu=$100.0,200.2314814814815,-0.5811055021020387,-1.30211267211997,-1.4876383203806836
$\nu=$100.0,201.38900462962962,-0.572378656673354,-1.3006396064577792,-1.4867469930825878
$\nu=$100.0,202.54638888888888,-0.5628541007371852,-1.2991697082194915,-1.4858600342222523
$\nu=$100.0,203.70377314814814,-0.5533590851881007,-1.2977023531941165,-1.4849688186886127
$\nu=$100.0,204.8611574074074,-0.5438987095855651,-1.2962385270722947,-1.484077669372471
$\nu=$100.0,206.01854166666666,-0.5344732332580684,-1.2947770587834218,-1.4831865932088857
$\nu=$100.0,207.17606481481482,-0.5250809941310366,-1.293319010994634,-1.4822988712853251
$\nu=$100.0,208.33344907407408,-0.5157246754778307,-1.2918637640427602,-1.4814028131300367
$\nu=$100.0,209.49083333333334,-0.5064022239955187,-1.2904114772822692,-1.4805118593606155
$\nu=$100.0,210.6482175925926,-0.4971135886229495,-1.2889621133142142,-1.479615912242697
$\nu=$100.0,211.80560185185186,-0.4878592380629624,-1.2875158235853776,-1.4787291971422878
$\nu=$100.0,212.96298611111112,-0.47863771569129243,-1.286072481902628,-1.477833360702751
$\nu=$100.0,214.12048611111112,-0.4694489025725606,-1.2846320312440203,-1.4769416070850536
$\nu=$100.0,215.27787037037038,-0.4602940568738689,-1.2831943707179443,-1.4760509647024638
$\nu=$100.0,216.43525462962964,-0.45117222032324006,-1.281759901065915,-1.4751553055412376
$\nu=$100.0,217.5926388888889,-0.44208302527743615,-1.2803282467838757,-1.4742636488215621
$\nu=$100.0,218.75002314814816,-0.43302590754088843,-1.278899602283822,-1.473364182510232
$\nu=$100.0,219.9075462962963,-0.4240002893494387,-1.2774735669707797,-1.472473808344517
$\nu=$100.0,221.06493055555555,-0.41500787071595235,-1.2760510125826903,-1.4715771858811695
$\nu=$100.0,222.2223148148148,-0.40604736030057204,-1.2746313516023968,-1.470685659175855
$\nu=$100.0,223.37969907407407,-0.39711895221686905,-1.2732145380286268,-1.4697865464474364
$\nu=$100.0,224.53708333333333,-0.38822131475311705,-1.2718009027648975,-1.4688913302505113
$\nu=$100.0,225.69444444444446,-0.3793559415754729,-1.2703897076454556,-1.467999923605871
$\nu=$100.0,226.8519675925926,-0.37051946981561557,-1.2689817491730218,-1.4671010919781424
$\nu=$100.0,228.00935185185185,-0.3617155747235773,-1.2675763139965908,-1.4662060731212765
$\nu=$100.0,229.1667361111111,-0.3529429012047756,-1.266174247671623,-1.4653096998875055
$\nu=$100.0,230.32412037037037,-0.3448039042456499,-1.2647748301643262,-1.4644111505485635
$\nu=$100.0,231.48150462962963,-0.33995164352635543,-1.2633790088842758,-1.463516329752699
$\nu=$100.0,232.63902777777778,-0.3351173788051143,-1.2619853506097172,-1.4626200712280477
$\nu=$100.0,233.79641203703704,-0.33030093805335814,-1.2605953719193124,-1.4617218031310448
$\nu=$100.0,234.9537962962963,-0.32550207066309966,-1.259205774722255,-1.4608220967517802
$\nu=$100.0,236.11118055555556,-0.32072059504596173,-1.257816918522041,-1.4599275389489692
$\nu=$100.0,237.26854166666666,-0.315955941440425,-1.25643143917715,-1.4590279630410272
$\nu=$100.0,238.42592592592592,-0.3112088668895355,-1.2550486733092123,-1.4581335384630785
$\nu=$100.0,239.58344907407408,-0.3064788053090896,-1.2536687374185327,-1.45723750975943
$\nu=$100.0,240.74083333333334,-0.30176643850191154,-1.252291270464875,-1.4563397995663188
$\nu=$100.0,241.8982175925926,-0.29707028966081994,-1.2509176088572815,-1.4554404836456492
