case,time_days,theta_1bar,theta_6bar,theta_30bar
$\nu=$0.01,385.41675925925927,159.44087116421966,160.03862376194084,162.18584973844992
$\nu=$0.01,386.5741203703704,159.46703444030513,159.98917139077702,162.1896601129013
$\nu=$0.01,387.73162037037036,159.5744727100598,159.96144156298362,162.1870014576263
$\nu=$0.01,388.8889351851852,159.6304376946431,159.93156201511133,162.1896330448713
$\nu=$0.01,390.04634259259257,159.63015389735415,159.8456892629836,162.19047503869805
$\nu=$0.01,391.2037962962963,159.63068774017736,159.90951299959056,162.1854750231106
$\nu=$0.01,392.3611574074074,159.57545387312103,159.87093779386834,162.1884544667808
$\nu=$0.01,393.5185648148148,159.5346479378295,159.90534046809884,162.18951951626337
$\nu=$0.01,394.6760648148148,159.5792699495124,159.87995751082508,162.18672546211383
$\nu=$0.01,395.83342592592595,159.57205755333575,159.8456189064884,162.18897967514255
$\nu=$0.01,396.9908796296296,159.5265168561405,159.8611304444201,162.18765224775046
$\nu=$0.01,398.14824074074073,159.44777125277082,159.89299410040707,162.18588941728936
$\nu=$0.01,399.30560185185186,159.4163860484417,159.95908725395236,162.19186729404632
$\nu=$0.01,400.46305555555557,159.4516087580195,159.90594911959118,162.19162182566916
$\nu=$0.01,401.6205092592593,159.56540474060427,159.9906270455014,162.19181375391162
$\nu=$0.01,402.77777777777777,159.55722148754361,159.99452621265254,162.1787431284384
$\nu=$0.01,403.93532407407406,159.51830055119885,159.99876891222542,162.1918691001346
$\nu=$0.01,405.0925925925926,159.48681148215877,160.0537454427048,162.18738347457446
$\nu=$0.01,406.25,159.47935092863665,160.144022276879,162.18914863122268
$\nu=$0.01,407.4075462962963,159.49030527139922,160.09261145432836,162.19145350437884
$\nu=$0.01,408.5648611111111,159.57354425007492,159.97961372952696,162.19187846400771
$\nu=$0.01,409.7223148148148,159.5881097521721,159.98130702100303,162.1887778578938
$\nu=$0.01,410.8797685185185,159.53324198228069,160.0195894335084,162.1875299451718
$\nu=$0.01,412.0371759259259,159.46035829295892,159.92641453594877,162.1850616350962
$\nu=$0.01,413.19444444444446,159.50337947804545,160.0844520908559,162.18948831170064
$\nu=$0.01,414.3519444444444,159.48173832099837,160.07092319201075,162.19086384068535
$\nu=$0.01,415.50930555555556,159.4291040855172,160.073357286151,162.1913543992715
$\nu=$0.01,416.6666666666667,159.45148141476074,160.10956721607826,162.18716635821244
$\nu=$0.01,417.82416666666666,159.42233031903132,160.12396569557302,162.18860843879972
$\nu=$0.01,418.9815277777778,159.3660492948089,160.1009935205876,162.18662490812764
$\nu=$0.01,420.1389351851852,159.36324141787577,160.16152120329113,162.18914257342587
$\nu=$0.01,421.2964351851852,159.38666744218776,160.05602448559512,162.19268130836926
$\nu=$0.01,422.4537037037037,159.4449499943315,160.04227944562027,162.19348340229539
$\nu=$0.01,423.6111574074074,159.4102752113728,160.09516955416717,162.19139968002014
$\nu=$0.01,424.7686111111111,159.35293398426512,160.0556046380258,162.1921938018491
$\nu=$0.01,425.9260648148148,159.32124501665308,160.0979291305358,162.1942256466584
$\nu=$0.01,427.08337962962963,159.39123251762962,160.0573356785586,162.18865025664618
$\nu=$0.01,428.24083333333334,159.42191216829266,159.9500455730167,162.18401409903836
$\nu=$0.01,429.39828703703705,159.4293876629041,160.04144212588923,162.1904517798658
$\nu=$0.01,430.55555555555554,159.39624383988848,159.98883925511288,162.18758260787237
$\nu=$0.01,431.71310185185183,159.37323904807454,159.95779061045445,162.186099962908
$\nu=$0.01,432.87046296296296,159.47021340438513,159.87552788253095,162.19279819001537
$\nu=$0.01,434.02787037037035,159.47404145920882,159.78176446869313,162.19631488248243
$\nu=$0.01,435.1852314814815,159.515183164388,159.92971397489882,162.19351390339867
$\nu=$0.01,436.3426851851852,159.4793626116662,159.9201947816044,162.18666043760774
$\nu=$0.01,437.5,159.43798092561613,159.8996883774726,162.18897128518097
$\nu=$0.01,438.6575462962963,159.4322298163112,159.9328904873698,162.18938594170777
$\nu=$0.01,439.81481481481484,159.37773966208886,159.79875311829943,162.19320425565593
$\nu=$0.01,440.97222222222223,159.39432620356885,160.04571245048214,162.19189227171702
$\nu=$0.01,442.1297222222222,159.42251341217627,160.00991906048327,162.1950345643407
$\nu=$0.01,443.2871759259259,159.40403443892,159.99386539797874,162.19166173744136
$\nu=$0.01,444.4444907407407,159.51118896773733,159.9878176156221,162.19029458200976
$\nu=$0.01,445.60185185185185,159.54649422988342,159.95977567036354,162.1874364476266
$\nu=$0.01,446.7593518518519,159.4866952327484,160.02958084939038,162.1954946866636
$\nu=$0.01,447.91675925925927,159.5249594603227,159.97290867730976,162.19330517092615
$\nu=$0.01,449.07416666666666,159.50506409751307,159.932153380651,162.1882392214769
$\nu=$0.01,450.23157407407405,159.43467427232926,159.94329892056862,162.19064850706295
$\nu=$0.01,451.3889351851852,159.40195299384328,159.9688361065601,162.19162625499123
$\nu=$0.01,452.54634259259257,159.37430889939282,160.00086781294632,162.18965167846733
$\nu=$0.01,453.70375,159.42186628066872,160.05843987774333,162.189686894671
$\nu=$0.01,454.86125,159.40011125267986,160.08722304658207,162.19301429420187
$\nu=$0.01,456.0186111111111,159.44008333712628,160.03994046713808,162.18747986578856
$\nu=$0.01,457.17597222222224,159.44805788866387,160.01970978181615,162.1851741068865
$\nu=$0.01,458.33342592592595,159.36570803673507,159.93622866482468,162.18917213283063
$\nu=$0.01,459.49074074074076,159.4923714329347,159.89760311324113,162.18696345297107
$\nu=$0.01,460.64819444444447,159.48909430368138,159.94993559294647,162.18950389172986
$\nu=$0.01,461.80555555555554,159.57020159371652,159.90067356094477,162.18996368785264
$\nu=$0.01,462.96300925925925,159.52952741057769,159.92091050882811,162.18520129256757
$\nu=$0.01,464.12041666666664,159.41701427024833,159.88759353587378,162.1853268369306
$\nu=$0.01,465.2778240740741,159.5142426587444,159.91651671090122,162.17949345177536
$\nu=$0.01,466.4352314814815,159.5058585092783,159.91069044391077,162.18967242677445
$\nu=$0.01,467.5926851851852,159.5366722978852,159.8900779829602,162.18544131763392
$\nu=$0.01,468.7501388888889,159.56698848887055,159.82378812377132,162.1892895416311
$\nu=$0.01,469.9074074074074,159.6419672656785,159.82078064322675,162.1863625849127
$\nu=$0.01,471.0649074074074,159.67640732861003,159.76260295843528,162.18067979072063
$\nu=$0.01,472.2223148148148,159.64449773351458,159.85265377331777,162.18444634143285
$\nu=$0.01,473.37967592592594,159.57415733998647,159.86306055424666,162.18586703929964
$\nu=$0.01,474.53712962962965,159.5080797680272,159.85263115925775,162.17930987643751
$\nu=$0.01,475.6944907407407,159.4750805639085,159.94611099527282,162.18358567070604
$\nu=$0.01,476.85199074074075,159.47510872332728,159.99772343496892,162.18476936528054
$\nu=$0.01,478.00930555555556,159.53648652341099,160.03488871227,162.17733941570464
$\nu=$0.01,479.1666666666667,159.50503629994193,159.99011438463825,162.1857582462457
$\nu=$0.01,480.3241203703704,159.49237632120372,160.1093993486875,162.1814518171692
$\nu=$0.01,481.48162037037036,159.46179765421212,160.11157132916145,162.18005390823143
$\nu=$0.01,482.6389814814815,159.5192942458754,160.14240959576472,162.18856245760625
$\nu=$0.01,483.7962962962963,159.5446201822927,160.0358942546823,162.18408666963816
$\nu=$0.01,484.9537037037037,159.56067114295234,160.0982205878484,162.1805277843403
$\nu=$0.01,486.1111574074074,159.49184411322798,160.13394793619887,162.18635584425195
$\nu=$0.01,487.2685648148148,159.4972367685967,160.01954122099033,162.1826580189998
$\nu=$0.01,488.42597222222224,159.52114728241287,160.09008738481262,162.18401467445202
$\nu=$0.01,489.58342592592595,159.56667640219692,159.97095507040603,162.17649171334676
$\nu=$0.01,490.740787037037,159.61837648281664,160.00681205941802,162.18250338369862
$\nu=$0.01,491.89819444444447,159.57694311849198,159.9923069361883,162.18531732549852
$\nu=$0.01,493.05555555555554,159.48795166716224,159.98347189297635,162.18199194439774
$\nu=$0.01,494.21310185185183,159.4511190970381,159.95225783004048,162.18026515056778
$\nu=$0.01,495.37046296296296,159.47715724137447,159.97561129992712,162.1857367160439
$\nu=$0.01,496.52787037037035,159.4137092269415,160.05961738454093,162.184279170657
$\nu=$0.01,497.68532407407406,159.50723042387887,160.07452586352508,162.1802410781985
$\nu=$0.01,498.8427314814815,159.49896085054874,160.03731294817638,162.18148622275223
$\nu=$0.01,500.0000925925926,159.6009759663323,160.00198647149884,162.18012729021848
$\nu=$0.01,501.1574537037037,159.640319855816,159.91716290291473,162.18156406170178
$\nu=$0.01,502.3148611111111,159.62667594149855,159.91052804639497,162.1805463696378
$\nu=$0.01,503.4723611111111,159.56459343264822,159.94051790006043,162.1794620028189
$\nu=$0.01,504.62967592592594,159.54366456370116,159.93067940886115,162.1825753861834
$\nu=$0.01,505.787037037037,159.47067591589484,159.95435409302308,162.18597373927696
$\nu=$0.01,506.94453703703704,159.43019233017893,160.00052700723072,162.18482223753014
$\nu=$0.01,508.10199074074075,159.44040950621059,160.03026191170952,162.18930907606753
$\nu=$0.01,509.2593518518519,159.4781753005655,160.04605457312778,162.18645684707354
$\nu=$0.01,510.41675925925927,159.47152108400013,160.09215788508328,162.1882157923136
$\nu=$0.01,511.5741203703704,159.40323371154136,160.099741358084,162.1820654454497
$\nu=$0.01,512.7314814814815,159.37926828409798,160.06259370008806,162.1796601510049
$\nu=$0.01,513.8889814814814,159.35480994888718,160.09828907820784,162.1889155377138
$\nu=$0.01,515.0464351851851,159.33795617396757,160.19977171787616,162.18520033968997
$\nu=$0.01,516.2038425925925,159.32616594034513,160.1327529284681,162.18635681425252
$\nu=$0.01,517.3611111111111,159.45606681459375,160.16338514474484,162.18285538340612
$\nu=$0.01,518.5185648148148,159.41246439161975,160.1149088286359,162.1808073200545
$\nu=$0.01,519.6760185185185,159.37394492231053,160.04362866845736,162.18595250043128
$\nu=$0.01,520.8334259259259,159.40402983472677,160.03148378133426,162.18304677459878
$\nu=$0.01,521.9908333333333,159.37564534760654,160.12064320331763,162.183028516014
$\nu=$0.01,523.1482407407408,159.35231905289157,160.02955929369725,162.1867200789778
$\nu=$0.01,524.3056481481482,159.326164159515,160.0962361427255,162.19105724405105
$\nu=$0.01,525.4631018518519,159.30359942024373,160.03433531851869,162.1898360230969
$\nu=$0.01,526.620462962963,159.28608192723087,160.01170275023946,162.19040921152347
$\nu=$0.01,527.7779166666667,159.41119804303938,160.0149371351829,162.18413774439202
$\nu=$0.01,528.9352777777777,159.44282861712156,160.0030699462961,162.18309724497928
$\nu=$0.01,530.0925925925926,159.37738738158845,160.0018686701766,162.18418296116926
$\nu=$0.01,531.25,159.34804437344454,160.07504012992808,162.191641326271
$\nu=$0.01,532.4074537037037,159.39977072114272,159.8899435535424,162.18995903474269
$\nu=$0.01,533.5649074074074,159.4982377148479,159.94032521045892,162.19043977351035
$\nu=$0.01,534.7222222222222,159.50938449076588,159.85950642291266,162.19087209772755
$\nu=$0.01,535.8796759259259,159.46714519279558,159.9973459576638,162.18263721728903
$\nu=$0.01,537.0371296296296,159.41896314584127,159.93352596168734,162.18562896437146
$\nu=$0.01,538.1945370370371,159.53042488135753,159.95730566565672,162.18471584192247
$\nu=$0.01,539.3519907407407,159.4979173460235,159.8739326259958,162.18204935348516
$\nu=$0.01,540.5093055555556,159.52591904441206,159.95998820211005,162.1847803173876
$\nu=$0.01,541.6668055555556,159.47855522980788,159.93243438628156,162.18761762660313
$\nu=$0.01,542.8241666666667,159.40989658462848,159.99015992093032,162.18666584067452
$\nu=$0.01,543.9815277777777,159.4087429790784,160.07263881513117,162.18324190825297
$\nu=$0.01,545.1390277777778,159.42994998380382,160.08027127782992,162.1815675763252
$\nu=$0.01,546.2963888888889,159.43913349823032,160.11465901312417,162.18642896680248
$\nu=$0.01,547.45375,159.42851555576044,160.18367440587187,162.18975986160436
$\nu=$0.01,548.6111111111111,159.42957690405171,160.07507499044877,162.18854881047054
$\nu=$0.01,549.7686111111111,159.60030736107004,160.09052066526726,162.19092457321656
$\nu=$0.01,550.925925925926,159.5693027371311,160.04020879683426,162.18802658561373
$\nu=$0.01,552.0834259259259,159.51703696165822,159.98561662985864,162.18426143958118
$\nu=$0.01,553.2407407407408,159.48324709165684,159.95999908340337,162.1828069679946
$\nu=$0.01,554.3981944444445,159.48631094608223,159.9539669925958,162.18340262494328
$\nu=$0.01,555.5556944444445,159.48923608383143,159.93144667796264,162.18406606142543
$\nu=$0.01,556.7130555555556,159.4677495358123,159.955197306571,162.18233395024734
$\nu=$0.01,557.8705092592593,159.4740390982507,159.9778200839239,162.18075080544492
$\nu=$0.01,559.027824074074,159.47779437917686,160.04717353544424,162.17778444716814
$\nu=$0.01,560.1853240740741,159.5253143667766,160.0491719992948,162.17958359110534
$\nu=$0.01,561.3425925925926,159.5345095136906,160.12444347366417,162.18233835651418
$\nu=$0.01,562.5000925925926,159.5150873539335,160.0640465766198,162.1845239517084
$\nu=$0.01,563.6574537037037,159.56453323973076,160.0480986786085,162.17854889860328
$\nu=$0.01,564.8148611111111,159.56335968378056,160.00496793661284,162.1738066790432
$\nu=$0.01,565.9722222222222,159.52324707259686,160.05176103254772,162.1894559230516
$\nu=$0.01,567.1296759259259,159.55348922333906,160.03470795380878,162.17260980345614
$\nu=$0.01,568.2871296296296,159.62957606411982,160.0122336130706,162.1697009430216
$\nu=$0.01,569.4445370370371,159.6143036176538,160.03679691746268,162.17925410860641
$\nu=$0.01,570.6019444444445,159.5117957045328,160.06451388678684,162.17775877235403
$\nu=$0.01,571.7593518518519,159.4670197843264,160.0926444553855,162.17987352479815
$\nu=$0.01,572.9168055555556,159.47334740920707,160.12152816334324,162.1785375298121
$\nu=$0.01,574.074212962963,159.508943243315,160.22153437186165,162.18001215857706
$\nu=$0.01,575.2315277777777,159.5169681625738,160.16014252771524,162.17638768161058
$\nu=$0.01,576.3889814814814,159.6263015967023,160.1754262197907,162.17342147296498
$\nu=$0.01,577.5463425925926,159.6231822015875,160.20083993042144,162.17410539070386
$\nu=$0.01,578.70375,159.58238666467514,160.17714642283286,162.18257476159522
$\nu=$0.01,579.86125,159.5672030488184,160.18687594503925,162.17926306677518
$\nu=$0.01,581.0186111111111,159.54757936095206,160.19975571191415,162.175917585802
$\nu=$0.01,582.1759722222222,159.51312116427832,160.269783807651,162.17520870994383
$\nu=$0.01,583.3334259259259,159.54569297843454,160.10337460356703,162.17517784860354
$\nu=$0.01,584.4907407407408,159.72096102877785,160.12401900493333,162.17895346777104
$\nu=$0.01,585.6482407407408,159.738390453683,160.08467573805098,162.18437662298373
$\nu=$0.01,586.8056018518519,159.64059716759414,160.09401022718953,162.18090735307212
$\nu=$0.01,587.9630555555556,159.58347598184648,160.00483575778944,162.17850846278344
$\nu=$0.01,589.1203703703703,159.6419805191701,160.05762821536234,162.17624142697613
$\nu=$0.01,590.2778703703704,159.5912450798277,159.97468349957933,162.1771305401511
$\nu=$0.01,591.4352314814815,159.5638476198051,160.12104388178682,162.1786366736845
$\nu=$0.01,592.5926388888889,159.54692707151207,159.9020488721988,162.18107029614058
$\nu=$0.01,593.7500925925926,159.65689500145012,159.98386921890554,162.18020186985225
$\nu=$0.01,594.9075,159.66361898878034,159.96791509053364,162.1806385901068
$\nu=$0.01,596.0649537037037,159.58834777264553,160.05893121437748,162.18171180553054
$\nu=$0.01,597.2222685185185,159.5613332680514,160.0286167517672,162.18485586744225
$\nu=$0.01,598.3796296296297,159.56457854781235,160.07274413009188,162.1828548262678
$\nu=$0.01,599.5371759259259,159.52054651933454,160.11072451935988,162.17900909516874
$\nu=$0.01,600.6945370370371,159.45478154068323,160.15437454620417,162.18198223877855
$\nu=$0.01,601.8519444444445,159.44146351766824,160.2411081549853,162.17465236782996
$\nu=$0.01,603.0093055555556,159.4915267649498,160.11711807727275,162.1814787875084
$\nu=$0.01,604.1668055555556,159.6140875384129,160.09887952329498,162.17740212439395
